,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
1430,Neural,MSC,FGF2,SDC2,Ligand,Receptor,2.541
1431,MSC,MSC,FGF2,SDC2,Ligand,Receptor,2.541
1432,Fibroblast,MSC,FGF2,SDC2,Ligand,Receptor,2.541
1433,Megakaryocyte,MSC,FGF2,SDC2,Ligand,Receptor,2.541
1434,Myeloid,MSC,FGF2,SDC2,Ligand,Receptor,2.541
1435,MSC,Neural,SDC2,MET,Ligand,Receptor,2.509
1436,MSC,MSC,SDC2,MET,Ligand,Receptor,2.509
1437,MSC,Fibroblast,SDC2,MET,Ligand,Receptor,2.6660000000000004
1438,MSC,Megakaryocyte,SDC2,MET,Ligand,Receptor,2.509
1439,MSC,Myeloid,SDC2,MET,Ligand,Receptor,2.509
1440,MSC,MSC,FN1,SDC2,Ligand,Receptor,2.607
1441,Fibroblast,Neural,FN1,SDC2,Ligand,Receptor,2.783
1442,Fibroblast,MSC,FN1,SDC2,Ligand,Receptor,3.128
1443,Fibroblast,Fibroblast,FN1,SDC2,Ligand,Receptor,2.862
1444,Fibroblast,Megakaryocyte,FN1,SDC2,Ligand,Receptor,2.783
1445,Neural,MSC,GH1,GHR,Ligand,Receptor,2.635
1446,MSC,MSC,GH1,GHR,Ligand,Receptor,2.635
1447,Fibroblast,MSC,GH1,GHR,Ligand,Receptor,2.635
1448,Megakaryocyte,MSC,GH1,GHR,Ligand,Receptor,2.635
1449,Myeloid,MSC,GH1,GHR,Ligand,Receptor,2.635
1450,Fibroblast,Neural,COL1A1,CD93,Ligand,Receptor,2.777
1451,Fibroblast,MSC,COL1A1,CD93,Ligand,Receptor,2.777
1452,Fibroblast,Fibroblast,COL1A1,CD93,Ligand,Receptor,2.777
1453,Fibroblast,Megakaryocyte,COL1A1,CD93,Ligand,Receptor,2.777
1454,Fibroblast,Myeloid,COL1A1,CD93,Ligand,Receptor,2.777
1455,MSC,Megakaryocyte,FN1,ITGB7,Ligand,Receptor,2.8
1456,Fibroblast,Neural,FN1,ITGB7,Ligand,Receptor,2.782
1457,Fibroblast,MSC,FN1,ITGB7,Ligand,Receptor,2.782
1458,Fibroblast,Fibroblast,FN1,ITGB7,Ligand,Receptor,2.861
1459,Fibroblast,Megakaryocyte,FN1,ITGB7,Ligand,Receptor,3.321
1460,MSC,Neural,TCTN1,TMEM67,Ligand,Receptor,2.419
1461,MSC,MSC,TCTN1,TMEM67,Ligand,Receptor,2.419
1462,MSC,Fibroblast,TCTN1,TMEM67,Ligand,Receptor,2.419
1463,MSC,Megakaryocyte,TCTN1,TMEM67,Ligand,Receptor,2.419
1464,MSC,Myeloid,TCTN1,TMEM67,Ligand,Receptor,2.419
1465,Fibroblast,Neural,COL4A1,CD93,Ligand,Receptor,2.382
1466,Fibroblast,MSC,COL4A1,CD93,Ligand,Receptor,2.382
1467,Fibroblast,Fibroblast,COL4A1,CD93,Ligand,Receptor,2.382
1468,Fibroblast,Megakaryocyte,COL4A1,CD93,Ligand,Receptor,2.382
1469,Fibroblast,Myeloid,COL4A1,CD93,Ligand,Receptor,2.382
1470,Neural,Megakaryocyte,CDH1,ITGB7,Ligand,Receptor,2.702
1471,MSC,Megakaryocyte,CDH1,ITGB7,Ligand,Receptor,2.702
1472,Fibroblast,Megakaryocyte,CDH1,ITGB7,Ligand,Receptor,2.702
1473,Megakaryocyte,Megakaryocyte,CDH1,ITGB7,Ligand,Receptor,2.702
1474,Myeloid,Megakaryocyte,CDH1,ITGB7,Ligand,Receptor,2.702
1475,Neural,Megakaryocyte,TNF,TNFRSF1B,Ligand,Receptor,2.65
1476,MSC,Megakaryocyte,TNF,TNFRSF1B,Ligand,Receptor,2.65
1477,Fibroblast,Megakaryocyte,TNF,TNFRSF1B,Ligand,Receptor,2.65
1478,Megakaryocyte,Megakaryocyte,TNF,TNFRSF1B,Ligand,Receptor,2.65
1479,Myeloid,Megakaryocyte,TNF,TNFRSF1B,Ligand,Receptor,2.65
1480,MSC,Neural,LIFR,IL6ST,Ligand,Receptor,2.681
1481,Neural,MSC,LIFR,IL6ST,Ligand,Receptor,2.459
1482,MSC,MSC,LIFR,IL6ST,Ligand,Receptor,3.067
1483,Fibroblast,MSC,LIFR,IL6ST,Ligand,Receptor,2.5380000000000003
1484,MSC,Fibroblast,LIFR,IL6ST,Ligand,Receptor,2.727
1485,MSC,Megakaryocyte,LIFR,IL6ST,Ligand,Receptor,2.681
1486,Neural,Megakaryocyte,MIF4GD,TNFRSF14,Ligand,Receptor,2.504
1487,MSC,Megakaryocyte,MIF4GD,TNFRSF14,Ligand,Receptor,2.607
1488,Fibroblast,Megakaryocyte,MIF4GD,TNFRSF14,Ligand,Receptor,2.504
1489,Megakaryocyte,MSC,MIF4GD,TNFRSF14,Ligand,Receptor,2.424
1490,Megakaryocyte,Megakaryocyte,MIF4GD,TNFRSF14,Ligand,Receptor,2.653
1491,Myeloid,Megakaryocyte,MIF4GD,TNFRSF14,Ligand,Receptor,2.504
1492,MSC,Neural,COL1A2,ITGB1,Ligand,Receptor,2.498
1493,MSC,MSC,COL1A2,ITGB1,Ligand,Receptor,2.9530000000000003
1494,Fibroblast,MSC,COL1A2,ITGB1,Ligand,Receptor,2.794
1495,MSC,Fibroblast,COL1A2,ITGB1,Ligand,Receptor,2.798
1496,Fibroblast,Fibroblast,COL1A2,ITGB1,Ligand,Receptor,2.639
1497,MSC,Megakaryocyte,COL1A2,ITGB1,Ligand,Receptor,2.675
1498,Myeloid,Neural,GNAI2,S1PR4,Ligand,Receptor,2.653
1499,Myeloid,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,2.653
1500,Neural,Myeloid,GNAI2,S1PR4,Ligand,Receptor,2.975
1501,Fibroblast,Myeloid,GNAI2,S1PR4,Ligand,Receptor,2.979
1502,Megakaryocyte,Myeloid,GNAI2,S1PR4,Ligand,Receptor,2.894
1503,Myeloid,Myeloid,GNAI2,S1PR4,Ligand,Receptor,3.374
1504,Neural,MSC,THBS1,CD36,Ligand,Receptor,2.176
1505,MSC,Neural,THBS1,CD36,Ligand,Receptor,2.21
1506,MSC,MSC,THBS1,CD36,Ligand,Receptor,2.349
1507,MSC,Fibroblast,THBS1,CD36,Ligand,Receptor,2.21
1508,MSC,Myeloid,THBS1,CD36,Ligand,Receptor,2.21
1509,Fibroblast,MSC,THBS1,CD36,Ligand,Receptor,2.225
1510,Neural,MSC,CD14,ITGB1,Ligand,Receptor,2.503
1511,MSC,MSC,CD14,ITGB1,Ligand,Receptor,2.81
1512,Fibroblast,MSC,CD14,ITGB1,Ligand,Receptor,2.503
1513,Myeloid,MSC,CD14,ITGB1,Ligand,Receptor,2.503
1514,MSC,Fibroblast,CD14,ITGB1,Ligand,Receptor,2.654
1515,MSC,Megakaryocyte,CD14,ITGB1,Ligand,Receptor,2.531
1516,Neural,MSC,LAMB1,ITGA1,Ligand,Receptor,2.436
1517,MSC,Neural,LAMB1,ITGA1,Ligand,Receptor,2.377
1518,MSC,MSC,LAMB1,ITGA1,Ligand,Receptor,2.7
1519,MSC,Fibroblast,LAMB1,ITGA1,Ligand,Receptor,2.377
1520,Fibroblast,MSC,LAMB1,ITGA1,Ligand,Receptor,2.436
1521,Myeloid,MSC,LAMB1,ITGA1,Ligand,Receptor,2.436
1522,MSC,Megakaryocyte,SLC3A2,GP9,Ligand,Receptor,2.226
1523,Fibroblast,Neural,SLC3A2,GP9,Ligand,Receptor,2.231
1524,Fibroblast,MSC,SLC3A2,GP9,Ligand,Receptor,2.231
1525,Fibroblast,Megakaryocyte,SLC3A2,GP9,Ligand,Receptor,2.314
1526,Fibroblast,Myeloid,SLC3A2,GP9,Ligand,Receptor,2.231
1527,Megakaryocyte,Megakaryocyte,SLC3A2,GP9,Ligand,Receptor,2.261
1528,MSC,Neural,COL1A2,ITGA1,Ligand,Receptor,2.591
1529,MSC,MSC,COL1A2,ITGA1,Ligand,Receptor,2.915
1530,MSC,Fibroblast,COL1A2,ITGA1,Ligand,Receptor,2.591
1531,MSC,Megakaryocyte,COL1A2,ITGA1,Ligand,Receptor,2.591
1532,Fibroblast,MSC,COL1A2,ITGA1,Ligand,Receptor,2.756
1533,Fibroblast,Fibroblast,COL1A2,ITGA1,Ligand,Receptor,2.432
1534,MSC,Neural,COL6A1,ITGA1,Ligand,Receptor,2.496
1535,MSC,MSC,COL6A1,ITGA1,Ligand,Receptor,2.819
1536,MSC,Fibroblast,COL6A1,ITGA1,Ligand,Receptor,2.496
1537,Fibroblast,Neural,COL6A1,ITGA1,Ligand,Receptor,2.5
1538,Fibroblast,MSC,COL6A1,ITGA1,Ligand,Receptor,2.824
1539,Fibroblast,Fibroblast,COL6A1,ITGA1,Ligand,Receptor,2.5
1540,Neural,MSC,COL5A2,ITGB1,Ligand,Receptor,2.466
1541,MSC,MSC,COL5A2,ITGB1,Ligand,Receptor,2.645
1542,Fibroblast,MSC,COL5A2,ITGB1,Ligand,Receptor,2.591
1543,Megakaryocyte,MSC,COL5A2,ITGB1,Ligand,Receptor,2.466
1544,MSC,Fibroblast,COL5A2,ITGB1,Ligand,Receptor,2.49
1545,Fibroblast,Fibroblast,COL5A2,ITGB1,Ligand,Receptor,2.436
1546,MSC,Neural,LRPAP1,SORL1,Ligand,Receptor,2.384
1547,MSC,MSC,LRPAP1,SORL1,Ligand,Receptor,2.384
1548,MSC,Fibroblast,LRPAP1,SORL1,Ligand,Receptor,2.384
1549,MSC,Megakaryocyte,LRPAP1,SORL1,Ligand,Receptor,2.532
1550,MSC,Myeloid,LRPAP1,SORL1,Ligand,Receptor,2.384
1551,Myeloid,Megakaryocyte,LRPAP1,SORL1,Ligand,Receptor,2.656
1552,Neural,Megakaryocyte,LTF,GP9,Ligand,Receptor,2.162
1553,Myeloid,Neural,LTF,GP9,Ligand,Receptor,3.579
1554,Myeloid,MSC,LTF,GP9,Ligand,Receptor,3.579
1555,Myeloid,Fibroblast,LTF,GP9,Ligand,Receptor,3.579
1556,Myeloid,Megakaryocyte,LTF,GP9,Ligand,Receptor,3.662
1557,Myeloid,Myeloid,LTF,GP9,Ligand,Receptor,3.579
1558,Fibroblast,Neural,TGM2,ITGA4,Ligand,Receptor,2.469
1559,Fibroblast,MSC,TGM2,ITGA4,Ligand,Receptor,2.469
1560,Fibroblast,Fibroblast,TGM2,ITGA4,Ligand,Receptor,2.469
1561,MSC,Megakaryocyte,TGM2,ITGA4,Ligand,Receptor,2.613
1562,Fibroblast,Megakaryocyte,TGM2,ITGA4,Ligand,Receptor,2.902
1563,Fibroblast,Myeloid,TGM2,ITGA4,Ligand,Receptor,2.895
1564,MSC,MSC,FN1,ITGB1,Ligand,Receptor,2.607
1565,Fibroblast,Neural,FN1,ITGB1,Ligand,Receptor,2.672
1566,Fibroblast,MSC,FN1,ITGB1,Ligand,Receptor,3.127
1567,Fibroblast,Fibroblast,FN1,ITGB1,Ligand,Receptor,2.972
1568,Fibroblast,Megakaryocyte,FN1,ITGB1,Ligand,Receptor,2.849
1569,Fibroblast,Myeloid,FN1,ITGB1,Ligand,Receptor,2.672
1570,MSC,Neural,TNC,ITGB1,Ligand,Receptor,2.477
1571,MSC,MSC,TNC,ITGB1,Ligand,Receptor,2.932
1572,Fibroblast,MSC,TNC,ITGB1,Ligand,Receptor,2.424
1573,Megakaryocyte,MSC,TNC,ITGB1,Ligand,Receptor,2.424
1574,MSC,Fibroblast,TNC,ITGB1,Ligand,Receptor,2.777
1575,MSC,Megakaryocyte,TNC,ITGB1,Ligand,Receptor,2.654
1576,MSC,Neural,VCAN,ITGA4,Ligand,Receptor,2.954
1577,MSC,MSC,VCAN,ITGA4,Ligand,Receptor,2.954
1578,MSC,Fibroblast,VCAN,ITGA4,Ligand,Receptor,2.954
1579,MSC,Megakaryocyte,VCAN,ITGA4,Ligand,Receptor,3.386
1580,MSC,Myeloid,VCAN,ITGA4,Ligand,Receptor,3.38
1581,Fibroblast,Megakaryocyte,VCAN,ITGA4,Ligand,Receptor,2.541
1582,Neural,MSC,FN1,PLAUR,Ligand,Receptor,2.469
1583,MSC,MSC,FN1,PLAUR,Ligand,Receptor,2.698
1584,Fibroblast,Neural,FN1,PLAUR,Ligand,Receptor,2.758
1585,Fibroblast,MSC,FN1,PLAUR,Ligand,Receptor,3.219
1586,Fibroblast,Fibroblast,FN1,PLAUR,Ligand,Receptor,2.758
1587,Fibroblast,Megakaryocyte,FN1,PLAUR,Ligand,Receptor,2.758
1588,Neural,MSC,HSPG2,ITGB1,Ligand,Receptor,2.447
1589,MSC,MSC,HSPG2,ITGB1,Ligand,Receptor,2.677
1590,Fibroblast,MSC,HSPG2,ITGB1,Ligand,Receptor,2.559
1591,Megakaryocyte,MSC,HSPG2,ITGB1,Ligand,Receptor,2.447
1592,MSC,Fibroblast,HSPG2,ITGB1,Ligand,Receptor,2.522
1593,Fibroblast,Fibroblast,HSPG2,ITGB1,Ligand,Receptor,2.404
1594,MSC,Neural,CD151,DUSP18,Ligand,Receptor,2.4330000000000003
1595,MSC,MSC,CD151,DUSP18,Ligand,Receptor,2.4330000000000003
1596,MSC,Fibroblast,CD151,DUSP18,Ligand,Receptor,2.512
1597,MSC,Megakaryocyte,CD151,DUSP18,Ligand,Receptor,2.4330000000000003
1598,Fibroblast,Neural,CD151,DUSP18,Ligand,Receptor,2.4
1599,Fibroblast,Fibroblast,CD151,DUSP18,Ligand,Receptor,2.478
1600,Megakaryocyte,Neural,GZMB,PGRMC1,Ligand,Receptor,3.002
1601,Neural,MSC,GZMB,PGRMC1,Ligand,Receptor,2.463
1602,Megakaryocyte,MSC,GZMB,PGRMC1,Ligand,Receptor,3.329
1603,Megakaryocyte,Fibroblast,GZMB,PGRMC1,Ligand,Receptor,2.952
1604,Megakaryocyte,Megakaryocyte,GZMB,PGRMC1,Ligand,Receptor,2.952
1605,Megakaryocyte,Myeloid,GZMB,PGRMC1,Ligand,Receptor,2.952
1606,MSC,Neural,MDK,ITGA4,Ligand,Receptor,2.897
1607,MSC,MSC,MDK,ITGA4,Ligand,Receptor,2.897
1608,MSC,Fibroblast,MDK,ITGA4,Ligand,Receptor,2.897
1609,MSC,Megakaryocyte,MDK,ITGA4,Ligand,Receptor,3.329
1610,Fibroblast,Megakaryocyte,MDK,ITGA4,Ligand,Receptor,2.58
1611,MSC,Myeloid,MDK,ITGA4,Ligand,Receptor,3.322
1612,Neural,MSC,THBS1,ITGB1,Ligand,Receptor,2.454
1613,MSC,MSC,THBS1,ITGB1,Ligand,Receptor,2.627
1614,Fibroblast,MSC,THBS1,ITGB1,Ligand,Receptor,2.503
1615,Megakaryocyte,MSC,THBS1,ITGB1,Ligand,Receptor,2.454
1616,Myeloid,MSC,THBS1,ITGB1,Ligand,Receptor,2.454
1617,MSC,Fibroblast,THBS1,ITGB1,Ligand,Receptor,2.472
1618,MSC,Neural,ADAM17,ITGA5,Ligand,Receptor,2.471
1619,MSC,MSC,ADAM17,ITGA5,Ligand,Receptor,2.536
1620,Neural,Fibroblast,ADAM17,ITGA5,Ligand,Receptor,2.4290000000000003
1621,MSC,Fibroblast,ADAM17,ITGA5,Ligand,Receptor,2.797
1622,Fibroblast,Fibroblast,ADAM17,ITGA5,Ligand,Receptor,2.4290000000000003
1623,Megakaryocyte,Fibroblast,ADAM17,ITGA5,Ligand,Receptor,2.4290000000000003
1624,MSC,Neural,VEGFC,NRP2,Ligand,Receptor,2.449
1625,Neural,MSC,VEGFC,NRP2,Ligand,Receptor,2.5780000000000003
1626,MSC,MSC,VEGFC,NRP2,Ligand,Receptor,2.939
1627,Fibroblast,MSC,VEGFC,NRP2,Ligand,Receptor,2.5780000000000003
1628,Megakaryocyte,MSC,VEGFC,NRP2,Ligand,Receptor,2.5780000000000003
1629,MSC,Fibroblast,VEGFC,NRP2,Ligand,Receptor,2.59
1630,Neural,MSC,THBS1,SDC4,Ligand,Receptor,2.47
1631,MSC,MSC,THBS1,SDC4,Ligand,Receptor,2.644
1632,MSC,Myeloid,THBS1,SDC4,Ligand,Receptor,2.276
1633,Fibroblast,MSC,THBS1,SDC4,Ligand,Receptor,2.519
1634,Megakaryocyte,MSC,THBS1,SDC4,Ligand,Receptor,2.47
1635,Myeloid,MSC,THBS1,SDC4,Ligand,Receptor,2.47
1636,MSC,Neural,CLEC11A,KIT,Ligand,Receptor,2.47
1637,MSC,MSC,CLEC11A,KIT,Ligand,Receptor,2.572
1638,Fibroblast,MSC,CLEC11A,KIT,Ligand,Receptor,2.412
1639,MSC,Fibroblast,CLEC11A,KIT,Ligand,Receptor,2.47
1640,MSC,Megakaryocyte,CLEC11A,KIT,Ligand,Receptor,2.47
1641,MSC,Myeloid,CLEC11A,KIT,Ligand,Receptor,2.47
1642,MSC,Neural,MDK,SDC4,Ligand,Receptor,2.889
1643,MSC,MSC,MDK,SDC4,Ligand,Receptor,3.256
1644,MSC,Fibroblast,MDK,SDC4,Ligand,Receptor,2.889
1645,MSC,Megakaryocyte,MDK,SDC4,Ligand,Receptor,2.889
1646,MSC,Myeloid,MDK,SDC4,Ligand,Receptor,2.889
1647,Fibroblast,MSC,MDK,SDC4,Ligand,Receptor,2.508
1648,MSC,Neural,ANGPT1,ITGB1,Ligand,Receptor,2.592
1649,Neural,MSC,ANGPT1,ITGB1,Ligand,Receptor,2.46
1650,MSC,MSC,ANGPT1,ITGB1,Ligand,Receptor,3.047
1651,MSC,Fibroblast,ANGPT1,ITGB1,Ligand,Receptor,2.891
1652,MSC,Megakaryocyte,ANGPT1,ITGB1,Ligand,Receptor,2.768
1653,MSC,Myeloid,ANGPT1,ITGB1,Ligand,Receptor,2.592
1654,MSC,Neural,MDK,ITGB1,Ligand,Receptor,2.785
1655,MSC,MSC,MDK,ITGB1,Ligand,Receptor,3.24
1656,Fibroblast,MSC,MDK,ITGB1,Ligand,Receptor,2.492
1657,MSC,Fibroblast,MDK,ITGB1,Ligand,Receptor,3.085
1658,MSC,Megakaryocyte,MDK,ITGB1,Ligand,Receptor,2.962
1659,MSC,Myeloid,MDK,ITGB1,Ligand,Receptor,2.785
1660,MSC,Megakaryocyte,FN1,ITGA4,Ligand,Receptor,2.695
1661,Fibroblast,Neural,FN1,ITGA4,Ligand,Receptor,2.783
1662,Fibroblast,MSC,FN1,ITGA4,Ligand,Receptor,2.783
1663,Fibroblast,Fibroblast,FN1,ITGA4,Ligand,Receptor,2.783
1664,Fibroblast,Megakaryocyte,FN1,ITGA4,Ligand,Receptor,3.216
1665,Fibroblast,Myeloid,FN1,ITGA4,Ligand,Receptor,3.209
1666,MSC,Neural,FGF7,NRP1,Ligand,Receptor,2.714
1667,Neural,MSC,FGF7,NRP1,Ligand,Receptor,2.5
1668,MSC,MSC,FGF7,NRP1,Ligand,Receptor,3.083
1669,Fibroblast,MSC,FGF7,NRP1,Ligand,Receptor,2.5
1670,Megakaryocyte,MSC,FGF7,NRP1,Ligand,Receptor,2.5
1671,MSC,Fibroblast,FGF7,NRP1,Ligand,Receptor,2.664
1672,MSC,Megakaryocyte,FGF7,NRP1,Ligand,Receptor,2.664
1673,Neural,MSC,COL4A2,ITGB5,Ligand,Receptor,2.426
1674,MSC,MSC,COL4A2,ITGB5,Ligand,Receptor,2.426
1675,Fibroblast,Neural,COL4A2,ITGB5,Ligand,Receptor,2.365
1676,Fibroblast,MSC,COL4A2,ITGB5,Ligand,Receptor,2.66
1677,Fibroblast,Fibroblast,COL4A2,ITGB5,Ligand,Receptor,2.365
1678,Megakaryocyte,MSC,COL4A2,ITGB5,Ligand,Receptor,2.426
1679,Myeloid,MSC,COL4A2,ITGB5,Ligand,Receptor,2.426
1680,Neural,Megakaryocyte,VCAM1,ITGB7,Ligand,Receptor,2.574
1681,MSC,Neural,VCAM1,ITGB7,Ligand,Receptor,2.978
1682,MSC,MSC,VCAM1,ITGB7,Ligand,Receptor,2.978
1683,MSC,Fibroblast,VCAM1,ITGB7,Ligand,Receptor,3.057
1684,MSC,Megakaryocyte,VCAM1,ITGB7,Ligand,Receptor,3.517
1685,MSC,Myeloid,VCAM1,ITGB7,Ligand,Receptor,2.978
1686,Fibroblast,Megakaryocyte,VCAM1,ITGB7,Ligand,Receptor,2.574
1687,MSC,Neural,LIFR,LIFR,Ligand,Receptor,2.713
1688,Neural,MSC,LIFR,LIFR,Ligand,Receptor,2.713
1689,MSC,MSC,LIFR,LIFR,Ligand,Receptor,3.321
1690,Fibroblast,MSC,LIFR,LIFR,Ligand,Receptor,2.792
1691,Megakaryocyte,MSC,LIFR,LIFR,Ligand,Receptor,2.713
1692,MSC,Fibroblast,LIFR,LIFR,Ligand,Receptor,2.792
1693,MSC,Megakaryocyte,LIFR,LIFR,Ligand,Receptor,2.713
1694,Neural,MSC,SERPING1,LRP1,Ligand,Receptor,2.712
1695,MSC,Neural,SERPING1,LRP1,Ligand,Receptor,2.716
1696,MSC,MSC,SERPING1,LRP1,Ligand,Receptor,3.437
1697,MSC,Fibroblast,SERPING1,LRP1,Ligand,Receptor,2.759
1698,MSC,Megakaryocyte,SERPING1,LRP1,Ligand,Receptor,2.716
1699,Fibroblast,MSC,SERPING1,LRP1,Ligand,Receptor,2.755
1700,Megakaryocyte,MSC,SERPING1,LRP1,Ligand,Receptor,2.712
1701,Neural,MSC,APP,LRP1,Ligand,Receptor,2.854
1702,MSC,Neural,APP,LRP1,Ligand,Receptor,2.541
1703,MSC,MSC,APP,LRP1,Ligand,Receptor,3.262
1704,MSC,Fibroblast,APP,LRP1,Ligand,Receptor,2.584
1705,Fibroblast,MSC,APP,LRP1,Ligand,Receptor,2.761
1706,Megakaryocyte,MSC,APP,LRP1,Ligand,Receptor,2.8
1707,Myeloid,MSC,APP,LRP1,Ligand,Receptor,3.314
1708,Neural,MSC,IL16,CD4,Ligand,Receptor,2.285
1709,Fibroblast,MSC,IL16,CD4,Ligand,Receptor,2.285
1710,Megakaryocyte,MSC,IL16,CD4,Ligand,Receptor,2.4330000000000003
1711,Myeloid,MSC,IL16,CD4,Ligand,Receptor,2.285
1712,Megakaryocyte,Megakaryocyte,IL16,CD4,Ligand,Receptor,2.317
1713,Megakaryocyte,Myeloid,IL16,CD4,Ligand,Receptor,2.317
1714,Myeloid,Myeloid,IL16,CD4,Ligand,Receptor,2.169
1715,Neural,MSC,CALR,LRP1,Ligand,Receptor,2.716
1716,MSC,Neural,CALR,LRP1,Ligand,Receptor,2.411
1717,MSC,MSC,CALR,LRP1,Ligand,Receptor,3.132
1718,MSC,Fibroblast,CALR,LRP1,Ligand,Receptor,2.4530000000000003
1719,Fibroblast,MSC,CALR,LRP1,Ligand,Receptor,2.853
1720,Megakaryocyte,MSC,CALR,LRP1,Ligand,Receptor,2.776
1721,Myeloid,MSC,CALR,LRP1,Ligand,Receptor,2.689
1722,MSC,Neural,COL1A2,CD44,Ligand,Receptor,2.567
1723,MSC,MSC,COL1A2,CD44,Ligand,Receptor,2.623
1724,MSC,Fibroblast,COL1A2,CD44,Ligand,Receptor,2.757
1725,MSC,Megakaryocyte,COL1A2,CD44,Ligand,Receptor,2.658
1726,Fibroblast,MSC,COL1A2,CD44,Ligand,Receptor,2.464
1727,Fibroblast,Fibroblast,COL1A2,CD44,Ligand,Receptor,2.5980000000000003
1728,Fibroblast,Megakaryocyte,COL1A2,CD44,Ligand,Receptor,2.499
1729,MSC,Neural,ADAM28,ITGA4,Ligand,Receptor,2.8080000000000003
1730,MSC,MSC,ADAM28,ITGA4,Ligand,Receptor,2.8080000000000003
1731,MSC,Fibroblast,ADAM28,ITGA4,Ligand,Receptor,2.8080000000000003
1732,Neural,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,2.562
1733,MSC,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,3.24
1734,Megakaryocyte,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,2.562
1735,MSC,Myeloid,ADAM28,ITGA4,Ligand,Receptor,3.234
1736,Neural,MSC,PSAP,LRP1,Ligand,Receptor,2.677
1737,MSC,Neural,PSAP,LRP1,Ligand,Receptor,2.434
1738,MSC,MSC,PSAP,LRP1,Ligand,Receptor,3.156
1739,MSC,Fibroblast,PSAP,LRP1,Ligand,Receptor,2.477
1740,Fibroblast,MSC,PSAP,LRP1,Ligand,Receptor,2.789
1741,Megakaryocyte,MSC,PSAP,LRP1,Ligand,Receptor,2.9
1742,Myeloid,MSC,PSAP,LRP1,Ligand,Receptor,2.909
1743,MSC,Neural,VIM,CD44,Ligand,Receptor,2.76
1744,MSC,MSC,VIM,CD44,Ligand,Receptor,2.8160000000000003
1745,MSC,Fibroblast,VIM,CD44,Ligand,Receptor,2.949
1746,MSC,Megakaryocyte,VIM,CD44,Ligand,Receptor,2.85
1747,MSC,Myeloid,VIM,CD44,Ligand,Receptor,2.76
1748,Fibroblast,Fibroblast,VIM,CD44,Ligand,Receptor,2.522
1749,Megakaryocyte,Fibroblast,VIM,CD44,Ligand,Receptor,2.571
1750,MSC,Neural,FGF7,FGFR1,Ligand,Receptor,2.639
1751,Neural,MSC,FGF7,FGFR1,Ligand,Receptor,2.564
1752,MSC,MSC,FGF7,FGFR1,Ligand,Receptor,3.147
1753,Fibroblast,MSC,FGF7,FGFR1,Ligand,Receptor,2.564
1754,Megakaryocyte,MSC,FGF7,FGFR1,Ligand,Receptor,2.564
1755,MSC,Fibroblast,FGF7,FGFR1,Ligand,Receptor,2.793
1756,MSC,Megakaryocyte,FGF7,FGFR1,Ligand,Receptor,2.639
1757,MSC,Neural,IGFBP4,LRP6,Ligand,Receptor,2.47
1758,Fibroblast,Neural,IGFBP4,LRP6,Ligand,Receptor,2.628
1759,MSC,MSC,IGFBP4,LRP6,Ligand,Receptor,2.522
1760,Fibroblast,MSC,IGFBP4,LRP6,Ligand,Receptor,2.68
1761,Fibroblast,Fibroblast,IGFBP4,LRP6,Ligand,Receptor,2.5780000000000003
1762,MSC,Megakaryocyte,IGFBP4,LRP6,Ligand,Receptor,2.42
1763,Fibroblast,Megakaryocyte,IGFBP4,LRP6,Ligand,Receptor,2.5780000000000003
1764,MSC,Neural,LEPR,LEPR,Ligand,Receptor,2.881
1765,Neural,MSC,LEPR,LEPR,Ligand,Receptor,2.881
1766,MSC,MSC,LEPR,LEPR,Ligand,Receptor,3.839
1767,Fibroblast,MSC,LEPR,LEPR,Ligand,Receptor,2.881
1768,Megakaryocyte,MSC,LEPR,LEPR,Ligand,Receptor,2.881
1769,MSC,Fibroblast,LEPR,LEPR,Ligand,Receptor,2.881
1770,MSC,Megakaryocyte,LEPR,LEPR,Ligand,Receptor,2.881
1771,Neural,MSC,APOD,LEPR,Ligand,Receptor,2.962
1772,MSC,Neural,APOD,LEPR,Ligand,Receptor,2.8160000000000003
1773,MSC,MSC,APOD,LEPR,Ligand,Receptor,3.774
1774,MSC,Fibroblast,APOD,LEPR,Ligand,Receptor,2.8160000000000003
1775,MSC,Megakaryocyte,APOD,LEPR,Ligand,Receptor,2.8160000000000003
1776,Fibroblast,MSC,APOD,LEPR,Ligand,Receptor,2.962
1777,Megakaryocyte,MSC,APOD,LEPR,Ligand,Receptor,2.962
1778,Neural,MSC,COL3A1,ITGB1,Ligand,Receptor,2.414
1779,MSC,Neural,COL3A1,ITGB1,Ligand,Receptor,2.398
1780,MSC,MSC,COL3A1,ITGB1,Ligand,Receptor,2.853
1781,MSC,Fibroblast,COL3A1,ITGB1,Ligand,Receptor,2.698
1782,MSC,Megakaryocyte,COL3A1,ITGB1,Ligand,Receptor,2.575
1783,Fibroblast,MSC,COL3A1,ITGB1,Ligand,Receptor,2.49
1784,Megakaryocyte,MSC,COL3A1,ITGB1,Ligand,Receptor,2.414
1785,MSC,Neural,EPOR,EPOR,Ligand,Receptor,2.189
1786,Neural,MSC,EPOR,EPOR,Ligand,Receptor,2.189
