"","PC1","PC2","PC3","PC4","PC5","PC6"
"ADCY7/Myeloid",-0.625182710900502,-0.325418318790655,0.0537837532348436,0.217527935815501,-0.043920471420047,-0.00513592907650323
"DKK1/Neural",-0.803508221382407,0.852327968567938,0.983631302472257,-0.709986679239562,-0.204863801883304,-0.326636687233082
"DKK1/MSC",-0.803508221382407,0.852327968567938,0.983631302472257,-0.709986679239562,-0.204863801883304,-0.326636687233082
"DKK1/Megakaryocyte",-0.803508221382407,0.852327968567938,0.983631302472257,-0.709986679239562,-0.204863801883304,-0.326636687233082
"SDC2/Neural",-0.42100453501263,0.14783388028365,-0.811546098041132,-0.762328834082962,-0.286473262066046,-0.0382643305428272
"SDC2/Fibroblast",-0.421163390162207,0.147874209562625,-0.811556656981757,-0.762451978380614,-0.286554354034707,-0.0376589354666874
"SDC2/Megakaryocyte",-0.418666828025059,0.148084261573874,-0.811650563042021,-0.762652782061404,-0.285063961516383,-0.0386853612482715
"SDC2/Myeloid",-0.500813666500417,0.121650413830248,-0.707129915217421,-0.675497955797708,-0.306849675826382,-0.112535500187195
"CD53/Neural",-0.683615705192866,-0.00433903366872233,0.478837268761422,-0.00724902903333328,-0.0572833511435336,-0.0850555349818727
"CD53/MSC",-0.683615705192866,-0.00433903366872233,0.478837268761422,-0.00724902903333328,-0.0572833511435336,-0.0850555349818727
"CD53/Fibroblast",-0.683615705192866,-0.00433903366872233,0.478837268761422,-0.00724902903333328,-0.0572833511435336,-0.0850555349818727
"CD53/Myeloid",-0.683615705192866,-0.00433903366872233,0.478837268761422,-0.00724902903333328,-0.0572833511435336,-0.0850555349818727
"ITGAM/Neural",-0.5210958715773,0.183581659697247,-1.6801558276134,-1.14625153283217,-0.625173202859948,-0.351498539619542
"ITGAM/MSC",-0.517070777952176,0.184307391944145,-1.68042641937434,-1.14755510901867,-0.622671254302856,-0.349260042363972
"ITGAM/Fibroblast",-0.5210958715773,0.183581659697247,-1.6801558276134,-1.14625153283217,-0.625173202859948,-0.351498539619542
"MET/MSC",-0.21605521340439,0.15631702436372,-1.19823466017537,-0.881154846850956,-0.295365297252614,-0.565602070591825
"MYLK/Fibroblast",-0.583295612469147,-0.585704866927809,-0.272982836443637,0.294828928081218,-0.0646047909806778,0.0212573606841898
"INSR/MSC",-0.481028923888011,-0.3726047363848,-3.01153986123301,-1.10267514444703,-0.854223879988561,-0.448594963800974
"TGFBR1/MSC",-0.553579078045533,-0.57819305359945,-0.275643801712967,0.27975263707875,-0.0455821636718303,0.0594482183924937
"NOTCH2/MSC",-0.538505900435922,-0.51639117599065,-1.15362447099748,-0.154857746702804,-0.311343460679086,-0.136532883332646
"NOTCH2/Fibroblast",-0.582027033359251,-0.584858322801282,-0.273258361426162,0.292854160655332,-0.0636581521627707,0.0281771150197877
"TGFBR1/Neural",-0.560924816369731,-0.586799981869559,-0.177488197767183,0.331695721545862,-0.0197617514169005,0.070852462013371
"PTPRM/MSC",-0.590786843275628,-0.601058404049623,-0.0773287604963687,0.394960323486268,-0.00834453501571825,0.0537240001527763
"PTPRA/Neural",-0.593440433864428,-0.608605919539197,0.0204456934090115,0.444843580175497,0.0204470720605086,0.0698842715849887
"PTPRA/MSC",-0.583711465760059,-0.585703452680372,-0.272978403890706,0.294770227381707,-0.0648437303980083,0.0217944858420324
"ITGA5/Fibroblast",0.131048936350554,-0.280859255982192,-2.28360157330967,-1.00475132676583,-0.220526431411304,0.414499218812406
"INSR/Myeloid",-0.521322659635947,-0.463377058812954,-1.83808524629078,-0.504684502500097,-0.51363922045208,-0.246078907395281
"RYK/MSC",-0.584330524370611,-0.578255520256144,-0.370683883250589,0.244705267544591,-0.0955440564674659,0.00874764505366626
"RYK/Myeloid",-0.594106737399479,-0.608649453088883,0.0204668984635048,0.444865462144279,0.0200525093124795,0.0702842133963973
"CAV1/MSC",-0.553084607658012,-0.577869670372238,-0.275749168871027,0.278999576062371,-0.0452148653006379,0.0620791837873554
"NCSTN/MSC",-0.566224086558834,-0.561422550448249,-0.566917781412219,0.142235911391531,-0.145317226224322,-0.0221859782765607
"CD47/MSC",-0.416490654902886,-0.490383033737934,-1.06764214207016,-0.173391581796342,-0.202224364816686,0.0603833760492008
"CD47/Megakaryocyte",-0.504365731700242,-0.546188677162447,-0.572332843570682,0.111872585514843,-0.105822544883633,0.0532608925591756
"ITGB1/MSC",1.98377861446997,1.12616036256788,-16.3835104919986,-8.77237054494796,-3.40607211406933,-0.452536229841339
"ITGB1/Fibroblast",1.59287571322057,0.586405210822612,-9.91505504308919,-5.40332166794325,-1.64063856442914,0.466726849641109
"ITGA1/MSC",0.12760366225943,-0.0986536713632552,-4.91598851871196,-2.30693242062907,-1.04663324252332,-0.144439621808482
"FAS/Neural",-0.587091076029277,-0.593356539468088,-0.175162942712638,0.344824491195642,-0.0364969256176118,0.0378057861921085
"FAS/MSC",-0.579381937216504,-0.570597507678577,-0.468519227891733,0.194846500223196,-0.122986738366245,-0.00918696445978384
"FAS/Fibroblast",-0.593509625595971,-0.608607831879679,0.0204470922411298,0.444839249756989,0.0204067665303112,0.0699520391954311
"LRP6/Neural",-0.56196628394795,-0.525134797053671,-1.05523813508652,-0.10470461387944,-0.29483114634953,-0.10624075794348
"LRP6/MSC",-0.561866844550781,-0.525133882974247,-1.05523958060952,-0.104693747211946,-0.294773690370057,-0.106356600331356
"LRP6/Fibroblast",-0.559900452651817,-0.525116953179612,-1.05526781264261,-0.104475960534345,-0.293637804444853,-0.108658883862312
"ITGAE/Fibroblast",-0.583248241719371,-0.593385666488933,-0.175198958463428,0.345407584242562,-0.0342930338109248,0.032680778053412
"ITGB5/MSC",-0.369849054790247,-0.27063782961122,-4.18927140785808,-1.71960756283106,-1.15115254990324,-0.627644619602257
"TFR2/Neural",-0.590780686880018,-0.601060372241245,-0.077328226502334,0.394966121726544,-0.00834149601965825,0.0536964621394771
"TFR2/MSC",-0.594802414526848,-0.608655445532304,0.0204768874042828,0.444788420291901,0.0196506507879342,0.0710986936844125
"TFR2/Fibroblast",-0.594783800774491,-0.60865524969106,0.0204766092039265,0.444790391769813,0.0196614121251334,0.0710772583274364
"TFR2/Megakaryocyte",-0.594802414526848,-0.608655445532304,0.0204768874042828,0.444788420291901,0.0196506507879342,0.0710986936844125
"IGF2R/Fibroblast",-0.591526733269101,-0.601042491717371,-0.0773249990914505,0.394821972213833,-0.00876623002352539,0.0548144014791158
"TGFBR3/MSC",-0.558315152352434,-0.544859360766851,-0.762949233192537,0.039097804819394,-0.201027553669257,-0.0430106676722325
"ENG/MSC",-0.53573746235606,-0.546970181661971,-0.667144251940004,0.0785631484204742,-0.156325387338299,-0.00389210060251199
"ENG/Fibroblast",-0.536164680713321,-0.547062220754435,-0.667110909427161,0.0787395061959144,-0.156594782415533,-0.00428067647272379
"PTPRF/Neural",-0.568215870027693,-0.588573026919539,-0.176856877052487,0.335217534998373,-0.024411103506267,0.0621863339056835
"PTPRF/MSC",-0.566085857618196,-0.594918152365789,-0.0795086705074583,0.382691157939537,0.00744091535944663,0.0844257592996833
"PTPRF/Fibroblast",-0.566689254941372,-0.595058619188733,-0.0794583533539104,0.382966751923301,0.00705774555089084,0.0837716076961189
"PTPRF/Megakaryocyte",-0.569857051954456,-0.602694024639655,0.0183491837249026,0.433004333270514,0.035530962372978,0.0996944169862268
"FZD5/Neural",-0.594441314587646,-0.608653519528949,0.0204720672446996,0.444831408110795,0.0198589373829821,0.0706640137998724
"FZD5/MSC",-0.575196532143685,-0.563073941054742,-0.566304238910942,0.145226906618143,-0.150902996857522,-0.0275142495102583
"FZD5/Fibroblast",-0.594441314587646,-0.608653519528949,0.0204720672446996,0.444831408110795,0.0198589373829821,0.0706640137998724
"FZD5/Myeloid",-0.590566988299314,-0.601057031785926,-0.0773317567096492,0.394985991220969,-0.00821766905367419,0.053461354036846
"ITGA11/Neural",-0.410622520493199,-0.543975521717025,-0.287853815152475,0.212084107034513,0.0454383115603426,0.223866353533829
"ITGA11/MSC",-0.46482255492013,-0.523366279760387,-0.770661997002515,-0.00291681564723924,-0.141727261168744,0.0556164905546936
"ITGA11/Fibroblast",-0.403759527449195,-0.542361237114841,-0.288431238107872,0.208907436094932,0.0498007092170468,0.23147385435947
"ITGA11/Megakaryocyte",-0.460718612937809,-0.562800943918023,-0.186051206845819,0.284227477297683,0.0440431626146808,0.18624376495138
"PLXNB2/MSC",-0.514357892158945,-0.501297514177817,-1.34939351068795,-0.252123471419817,-0.358085136431807,-0.192557932683938
"S1PR1/Megakaryocyte",-0.429077950374244,-0.520793010348373,-0.676453513081212,0.0264366208511075,-0.0882495324725586,0.125293266232523
"S1PR1/Neural",-0.556229761360944,-0.585510154271053,-0.177940333060802,0.32905301417177,-0.0167299180911459,0.0779224399536099
"S1PR1/Myeloid",-0.441531735069064,-0.530598724370098,-0.577868973656448,0.0807372108011773,-0.0656753094481081,0.131062569219227
"LRP6/Megakaryocyte",-0.561325912405497,-0.525127925382525,-1.05524774735103,-0.104637128347593,-0.294460888229095,-0.106976852541063
"NRP1/MSC",-0.485706717196043,-0.469817364331891,-1.64568042460166,-0.421401996334977,-0.430292103022164,-0.178162963748199
"NOTCH2/Neural",-0.588175771148035,-0.593168527943463,-0.175208139162966,0.344204789953526,-0.0370729955869833,0.041060794128056
"PLAUR/MSC",-0.529039719354885,-0.544660017146735,-0.667934021503501,0.0736030449300508,-0.151879999413295,0.0109226307351363
"CD44/Neural",-0.240220095393079,-0.441653452909186,-1.18013010094031,-0.304509182730688,-0.120569773182149,0.240140489505307
"CD44/MSC",-0.226309905100851,-0.445421210595276,-1.08371343910109,-0.261998384353209,-0.0812793167578593,0.273491556102474
"CD44/Megakaryocyte",-0.226061699028334,-0.445263705953661,-1.08376484475861,-0.262364187401378,-0.0810961803726784,0.274763703738581
"LRP1/MSC",-0.102296397212367,0.0657012176657205,-8.3990014981254,-3.87410799742206,-2.2978716950005,-1.39683664535146
"ITGA5/Neural",-0.268145902272326,-0.476375147794697,-0.787434217438606,-0.0957995258768547,-0.0165248472672199,0.28096823817712
"ITGA5/MSC",-0.0278793445228764,-0.31772718041949,-2.27038846192523,-0.932490702381592,-0.321416042322667,0.243505440710716
"ITGA5/Megakaryocyte",-0.253752145413524,-0.479392559487135,-0.691254268992032,-0.0551240341551924,0.0232358971297346,0.321258545628075
"VLDLR/Neural",-0.586226711728485,-0.585626131974571,-0.272972769278384,0.294241108132569,-0.066271332825614,0.0257349163984466
"VLDLR/MSC",-0.586394433077535,-0.585653425178425,-0.272962401560533,0.294287966097379,-0.0663748321076232,0.0256712855809635
"VLDLR/Fibroblast",-0.586394433077535,-0.585653425178425,-0.272962401560533,0.294287966097379,-0.0663748321076232,0.0256712855809635
"VLDLR/Megakaryocyte",-0.586394433077535,-0.585653425178425,-0.272962401560533,0.294287966097379,-0.0663748321076232,0.0256712855809635
"ITGB1/Neural",0.0790528663329311,-0.238407113161127,-3.05941949341291,-1.36814087734442,-0.497584197792284,0.196964076204308
"ITGB1/Megakaryocyte",2.29416537071416,1.03821711006517,-14.3562584652237,-7.85489421371887,-2.57271474865304,0.136141158281912
"ITGAV/Neural",0.514663133198246,-0.110747845175453,-3.39008659289478,-1.72694244539233,-0.310994736130867,0.667051274381936
"ITGAV/MSC",0.732850247056068,0.342427768152274,-9.35276343540138,-4.74407257449384,-2.03672311582988,-0.462190652065157
"ITGAV/Fibroblast",0.40259289469125,-0.151542295609764,-3.1853743250958,-1.5762724955147,-0.321424700037218,0.575122072002445
"ITGAV/Megakaryocyte",0.480164345398774,-0.126484556514915,-3.28941767010051,-1.66055034350993,-0.302624037162128,0.640883911811224
"ITGAV/Myeloid",0.413404089759561,-0.14926864928468,-3.18620100235177,-1.58059492621105,-0.314621585729519,0.584397173046679
"PLXND1/MSC",-0.579218747415647,-0.578275830638054,-0.370737468321807,0.245434238829613,-0.0926076997363106,0.00211573098513895
"PLXND1/Neural",-0.592135674904085,-0.608633782315648,0.0204389994439177,0.445087054950161,0.0211907607197055,0.067963393240008
"LRP5/Neural",-0.548209640104493,-0.493385158300104,-1.44685297239187,-0.307769000546043,-0.40779024788347,-0.159146138397468
"LRP5/MSC",-0.548209640104493,-0.493385158300104,-1.44685297239187,-0.307769000546043,-0.40779024788347,-0.159146138397468
"LRP5/Fibroblast",-0.548209640104493,-0.493385158300104,-1.44685297239187,-0.307769000546043,-0.40779024788347,-0.159146138397468
"LRP5/Megakaryocyte",-0.548209640104493,-0.493385158300104,-1.44685297239187,-0.307769000546043,-0.40779024788347,-0.159146138397468
"LRP5/Myeloid",-0.548209640104493,-0.493385158300104,-1.44685297239187,-0.307769000546043,-0.40779024788347,-0.159146138397468
"NOTCH2/Megakaryocyte",-0.586551879699801,-0.593151869311718,-0.175232278336863,0.344377865133944,-0.0361342697548102,0.0391864482667348
"NOTCH2/Myeloid",-0.586551879699801,-0.593151869311718,-0.175232278336863,0.344377865133944,-0.0361342697548102,0.0391864482667348
"NRP2/MSC",-0.515226022871967,-0.527751054368724,-0.864141068584227,-0.0296276737726273,-0.204103964935752,-0.0138488679684322
"ITGB1/Myeloid",-0.125921070285903,-0.369970077177086,-1.87147651903445,-0.688722174215044,-0.262202935336928,0.196262622295326
"CD55/Neural",-0.554298972129262,-0.524946371131484,-1.05538591141805,-0.104165298990126,-0.290370798151536,-0.113986484889493
"CD55/MSC",-0.553923284852314,-0.532459915906417,-0.957657379224574,-0.0539665085735157,-0.2598273101502,-0.101293581043274
"CD55/Fibroblast",-0.553923284852314,-0.532459915906417,-0.957657379224574,-0.0539665085735157,-0.2598273101502,-0.101293581043274
"CD55/Megakaryocyte",-0.553923284852314,-0.532459915906417,-0.957657379224574,-0.0539665085735157,-0.259827310150199,-0.101293581043274
"CD55/Myeloid",-0.553923284852314,-0.532459915906417,-0.957657379224574,-0.0539665085735157,-0.2598273101502,-0.101293581043274
"IL4R/Neural",-0.57187106164835,-0.562440644278057,-0.566538177292945,0.144064584749789,-0.148827299198906,-0.0253257892603923
"IL4R/MSC",-0.57187106164835,-0.562440644278057,-0.566538177292945,0.144064584749789,-0.148827299198906,-0.0253257892603923
"IL4R/Fibroblast",-0.57187106164835,-0.562440644278057,-0.566538177292945,0.144064584749789,-0.148827299198906,-0.0253257892603923
"IL4R/Megakaryocyte",-0.57187106164835,-0.562440644278057,-0.566538177292945,0.144064584749789,-0.148827299198906,-0.0253257892603923
"IL4R/Myeloid",-0.57187106164835,-0.562440644278057,-0.566538177292945,0.144064584749789,-0.148827299198906,-0.0253257892603923
"LGR4/Neural",-0.579050983165591,-0.570709598416432,-0.468488586189189,0.195174110706544,-0.122824977176218,-0.0107305651271148
"LGR4/MSC",-0.591379549419914,-0.601065312216318,-0.0773196949719971,0.394899248313705,-0.00868737358724109,0.0543997924861558
"LGR4/Fibroblast",-0.591379549419914,-0.601065312216318,-0.0773196949719971,0.394899248313705,-0.00868737358724109,0.0543997924861558
"LGR4/Megakaryocyte",-0.591379549419914,-0.601065312216318,-0.0773196949719971,0.394899248313705,-0.00868737358724109,0.0543997924861558
"LGR4/Myeloid",-0.591379549419914,-0.601065312216318,-0.0773196949719971,0.394899248313705,-0.00868737358724109,0.0543997924861558
"CD4/Neural",-0.557909082309506,-0.562622053222762,-0.566645757340431,0.146374436739795,-0.140839350899729,-0.0447064735410875
"CD4/MSC",-0.505984098480033,-0.494204346876155,-1.44709501950959,-0.300098400979806,-0.383701344804949,-0.220480890665421
"CD4/Fibroblast",-0.561225280961644,-0.570214274931915,-0.468849780542162,0.196283033687258,-0.112440480123415,-0.028162702228126
"CD4/Megakaryocyte",-0.551821939316324,-0.562570448028475,-0.566732905023469,0.147050646432849,-0.137323319219374,-0.0518414712424113
"CD4/Myeloid",-0.54519723264134,-0.554951254073093,-0.664575917217019,0.0975123104494287,-0.163811418022656,-0.0722741117101246
"TBXA2R/Neural",-0.567864849602,-0.595200711473212,-0.0794008374489844,0.383170616668841,0.00634489079140133,0.0838205959417242
"TBXA2R/MSC",-0.567864849602,-0.595200711473212,-0.0794008374489844,0.383170616668841,0.0063448907914013,0.0838205959417242
"TBXA2R/Fibroblast",-0.567864849602,-0.595200711473212,-0.0794008374489844,0.383170616668841,0.00634489079140133,0.0838205959417242
"TBXA2R/Megakaryocyte",-0.537851811588894,-0.535474430203717,-0.861497962561905,-0.013075972486694,-0.219100388178223,-0.0630837158547118
"TBXA2R/Myeloid",-0.567864849602,-0.595200711473212,-0.0794008374489844,0.383170616668841,0.00634489079140133,0.0838205959417242
"ITGA5/Myeloid",-0.484986407618095,-0.570507125964322,-0.183394173713334,0.300518009380818,0.0281062527878684,0.13924654177323
"FZD6/Neural",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"FZD6/MSC",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"FZD6/Fibroblast",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"FZD6/Megakaryocyte",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"FZD6/Myeloid",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"ITGA2B/Neural",-0.14808092781363,-0.391952300256973,-1.57819027293121,-0.542625993457125,-0.183829945341402,0.269239377895053
"ITGA2B/MSC",-0.200513968396627,-0.411430623738721,-1.47615926125055,-0.469139647964274,-0.186736967169113,0.227988156359625
"ITGA2B/Fibroblast",-0.202074244688368,-0.411722502233484,-1.47605111880787,-0.468607607995569,-0.187709517475867,0.227014238472139
"ITGA2B/Megakaryocyte",-0.122756636426934,-0.265445134496776,-3.33498920569741,-1.41983552193893,-0.717384366660211,-0.0874558092260234
"ITGA2B/Myeloid",-0.142627601065669,-0.3906830260458,-1.57864495569742,-0.54511616486309,-0.180367026989635,0.275149159413766
"EPHB4/Neural",-0.594995480218322,-0.608614860281558,0.0204666501163505,0.444660093480249,0.0195499379870858,0.0717496802702624
"EPHB4/MSC",-0.594995480218322,-0.608614860281558,0.0204666501163505,0.444660093480249,0.0195499379870858,0.0717496802702624
"EPHB4/Fibroblast",-0.594995480218322,-0.608614860281558,0.0204666501163505,0.444660093480249,0.0195499379870858,0.0717496802702624
"EPHB4/Megakaryocyte",-0.588132066896008,-0.600994366993623,-0.0773795565133494,0.395150108607312,-0.0068004653891052,0.0510299557454147
"EPHB4/Myeloid",-0.594995480218322,-0.608614860281558,0.0204666501163505,0.444660093480249,0.0195499379870858,0.0717496802702624
"EPHB6/Neural",-0.591623131337208,-0.601023422890094,-0.0773297424711981,0.394760924557263,-0.00881682204916023,0.0551274158425979
"EPHB6/MSC",-0.591623131337208,-0.601023422890094,-0.0773297424711981,0.394760924557263,-0.00881682204916023,0.0551274158425979
"EPHB6/Fibroblast",-0.591623131337208,-0.601023422890094,-0.0773297424711981,0.394760924557263,-0.00881682204916023,0.0551274158425979
"EPHB6/Megakaryocyte",-0.591623131337208,-0.601023422890094,-0.0773297424711981,0.394760924557263,-0.00881682204916023,0.0551274158425979
"EPHB6/Myeloid",-0.591623131337208,-0.601023422890094,-0.0773297424711981,0.394760924557263,-0.00881682204916023,0.0551274158425979
"ERBB2/Neural",-0.49502760396228,-0.430390592333423,-2.23022771421939,-0.709217809358608,-0.619066619320745,-0.302309757098817
"ERBB2/MSC",-0.496645633498303,-0.394867160120934,-2.71824392849487,-0.955002388163369,-0.772157364389447,-0.386664031186962
"ERBB2/Fibroblast",-0.495543239123938,-0.437787082793126,-2.13252479239939,-0.659433470043893,-0.589006084329256,-0.287318711404384
"ERBB2/Megakaryocyte",-0.497739041967854,-0.438027042015707,-2.13242519779775,-0.659117094988404,-0.590331059515898,-0.286971283682225
"ERBB2/Myeloid",-0.495543239123938,-0.437787082793126,-2.13252479239939,-0.659433470043893,-0.589006084329256,-0.287318711404383
"FZD3/Neural",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"FZD3/MSC",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"FZD3/Fibroblast",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"FZD3/Megakaryocyte",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"FZD3/Myeloid",-0.581425394091604,-0.570653633455005,-0.468478024176591,0.194717718198188,-0.124177001720662,-0.00718202738392992
"ITGAL/Neural",-0.366698848840713,-0.492409931677699,-0.876762277772748,-0.0994020501845562,-0.10959035926437,0.154866224043731
"ITGAL/MSC",-0.366698848840713,-0.492409931677699,-0.876762277772748,-0.0994020501845563,-0.10959035926437,0.154866224043731
"ITGAL/Fibroblast",-0.366698848840713,-0.492409931677699,-0.876762277772748,-0.0994020501845563,-0.10959035926437,0.154866224043731
"ITGAL/Megakaryocyte",-0.366698848840713,-0.492409931677699,-0.876762277772748,-0.0994020501845563,-0.10959035926437,0.154866224043731
"ITGAL/Myeloid",-0.366698848840713,-0.492409931677699,-0.876762277772748,-0.0994020501845563,-0.10959035926437,0.154866224043731
"ASGR1/Neural",-0.58932503714631,-0.593355394087266,-0.175137144331295,0.344525483687034,-0.037782157700342,0.0406263226706196
"ASGR1/MSC",-0.58932503714631,-0.593355394087266,-0.175137144331295,0.344525483687034,-0.037782157700342,0.0406263226706196
"ASGR1/Fibroblast",-0.567997625557199,-0.562918722648459,-0.566436306491529,0.145788195590534,-0.146720688975366,-0.0350050114602327
"ASGR1/Megakaryocyte",-0.588423616145685,-0.593283847341051,-0.17516972775851,0.344463854438326,-0.0372451285546372,0.0402125087808626
"ASGR1/Myeloid",-0.588423616145685,-0.593283847341051,-0.17516972775851,0.344463854438326,-0.0372451285546372,0.0402125087808626
"PDGFRB/MSC",-0.517153195550974,-0.47104382273619,-1.74035394410829,-0.453594998556113,-0.48095182706677,-0.239697495052757
"ITGB4/Neural",-0.44164019503942,-0.51035026093943,-0.87036067008114,-0.0639218157531819,-0.157306212664604,0.0686474672506086
"ITGB4/MSC",-0.44164019503942,-0.51035026093943,-0.87036067008114,-0.0639218157531819,-0.157306212664604,0.0686474672506086
"ITGB4/Fibroblast",-0.44164019503942,-0.51035026093943,-0.87036067008114,-0.0639218157531819,-0.157306212664604,0.0686474672506085
"ITGB4/Megakaryocyte",-0.44164019503942,-0.510350260939429,-0.87036067008114,-0.063921815753182,-0.157306212664604,0.0686474672506086
"ITGB4/Myeloid",-0.44164019503942,-0.51035026093943,-0.87036067008114,-0.0639218157531819,-0.157306212664604,0.0686474672506085
"THBD/Neural",-0.579276798273549,-0.577160544378804,-0.371080216860712,0.24260334310073,-0.0923556916660619,0.0134067269460708
"THBD/MSC",-0.575247604380785,-0.569285676644275,-0.468971574767763,0.19207377116574,-0.120271939769686,-0.00119060667026727
"THBD/Fibroblast",-0.563162896596437,-0.553085936743467,-0.664939992328994,0.0904091825350432,-0.17367234329386,-0.0309217010060256
"THBD/Megakaryocyte",-0.571873386979141,-0.575914151967938,-0.371550681650969,0.240429574699088,-0.0877764595956955,0.0166342888565457
"THBD/Myeloid",-0.571873386979141,-0.575914151967938,-0.371550681650969,0.240429574699088,-0.0877764595956955,0.0166342888565457
"CD24/Myeloid",-0.579942687385072,-0.577497760181193,-0.370968583609953,0.243368698181002,-0.0928251722474351,0.0108521723353712
"TNFRSF1A/MSC",-0.516372042626279,-0.46419617669962,-1.83789096944263,-0.501954816083207,-0.511000025718191,-0.260542906727049
"LTBR/MSC",-0.543458365621645,-0.502244885354618,-1.34876113397703,-0.253582548513978,-0.375073345264063,-0.16549561052583
"INSR/Neural",-0.582241318594263,-0.585173145401484,-0.27315891021505,0.293622689678148,-0.0638620282045353,0.0252799469288603
"INSR/Fibroblast",-0.492997329734231,-0.410506543753194,-2.52263223337111,-0.852670881475599,-0.709560052852582,-0.371079567605956
"CD46/Neural",-0.594917815160219,-0.608599067788227,0.0204608780037409,0.444630411235173,0.019598671537753,0.0718108703856763
"CD46/MSC",-0.578343622630926,-0.570583912842134,-0.468535568788039,0.194949713683458,-0.122385764770923,-0.0103558142038513
"CD46/Fibroblast",-0.594917815160219,-0.608599067788227,0.0204608780037409,0.444630411235173,0.019598671537753,0.0718108703856763
"CD46/Megakaryocyte",-0.594895357770518,-0.608596597077579,0.0204598543127606,0.444627133647212,0.0196122268452667,0.0718074835421746
"CD46/Myeloid",-0.59486015429477,-0.608592724071698,0.0204582496079806,0.444621995806626,0.0196334757056936,0.0718021744361446
"CD44/Myeloid",-0.283912116524398,-0.472743485855242,-0.883787244670862,-0.138211828821626,-0.0569181745618433,0.248582057309337
"FGFR1/MSC",-0.507294539063379,-0.508837681545621,-1.25173506744404,-0.200970849525412,-0.32370006726353,-0.188541979668338
"ITGB5/Neural",-0.566653562922118,-0.58867913341059,-0.176842492467702,0.335693211107072,-0.0235392330298472,0.0591546036659674
"ITGB5/Fibroblast",-0.586904238890924,-0.600272244119614,-0.0776162916450849,0.393484895799105,-0.00590911733294125,0.0567494716559423
"PDGFRA/MSC",-0.559463646113406,-0.54029048378676,-0.859761972545107,-0.00374937884246742,-0.232769321292764,-0.0843504972941191
"ADGRG1/Neural",-0.573266635823163,-0.603445131067013,0.0186203836641104,0.434453725749588,0.0333767132621473,0.0964267448449665
"ADGRG1/MSC",-0.572355642903573,-0.603231311416296,0.018543878347157,0.434033220009587,0.033955659636475,0.0974319337126825
"ADGRG1/Fibroblast",-0.573266635823163,-0.603445131067013,0.0186203836641104,0.434453725749588,0.0333767132621473,0.0964267448449665
"ADGRG1/Megakaryocyte",-0.573266635823163,-0.603445131067013,0.0186203836641104,0.434453725749588,0.0333767132621473,0.0964267448449665
"ADGRG1/Myeloid",-0.573266635823163,-0.603445131067013,0.0186203836641104,0.434453725749588,0.0333767132621473,0.0964267448449665
"NOTCH3/Neural",-0.569411597755631,-0.588736115359138,-0.176792660158661,0.335471880154985,-0.0251409169019507,0.0620494499163953
"NOTCH3/MSC",-0.380016670727735,-0.439944989721049,-1.75153549206144,-0.514140387080046,-0.394078576684113,-0.0993303038785891
"NOTCH3/Fibroblast",-0.56939804239428,-0.588734624029287,-0.176793278062226,0.335469901791081,-0.0251327348694875,0.0620474056054527
"NOTCH3/Megakaryocyte",-0.590915290514614,-0.600755014893366,-0.077420678951067,0.394175308065309,-0.00834080912660953,0.0569371229085792
"NOTCH3/Myeloid",-0.590915290514614,-0.600755014893366,-0.077420678951067,0.394175308065309,-0.00834080912660953,0.0569371229085792
"VLDLR/Myeloid",-0.583853263221465,-0.592290081791222,-0.175529237417381,0.342554060316068,-0.034360819938318,0.0444613766940944
"CD36/Neural",-0.454090742301057,-0.561237695886535,-0.18661016182447,0.281148833641007,0.0482571991115624,0.193633565625244
"CD36/MSC",-0.392134924763768,-0.498964024257479,-0.874446329404876,-0.0861827356703479,-0.125904720935964,0.120926198544086
"CD36/Fibroblast",-0.453002405038137,-0.56098062217644,-0.186702062304975,0.280642342632846,0.0489492668339168,0.194850825979279
"CD36/Megakaryocyte",-0.396910371771222,-0.487300322419301,-1.06882060548428,-0.178599725417136,-0.190168061054222,0.0667700001221661
"CD36/Myeloid",-0.408387329101352,-0.516523604566884,-0.678010390966816,0.0183716891548067,-0.0752506011373289,0.142219989346182
"SORT1/Neural",-0.575381508426757,-0.562991238254771,-0.566327540075814,0.144993036982434,-0.150988276321839,-0.0264497992582723
"SORT1/MSC",-0.573721247220515,-0.555429333266322,-0.664094796854285,0.0949416908709931,-0.180347808934408,-0.0412163082014803
